unitNo,zscores,condition,regionname,prevStimName,stimName,similarityToPrevStim,similarityCondition
4459,0.817527138771195,primed,AM,fruit_9.jpg,fruit_3,0.726379419366205,PrimedHighSimilarity
4459,0.817527138771195,primed,AM,fruit_1.jpg,fruit_3,0.803170436914907,PrimedLowSimilarity
4459,0.542476369231252,control,AM,manmade_food_5.jpg,fruit_3,0.78516512744164,ControlHighSimilarity
4459,-0.00762516984863207,control,AM,insects_10.jpg,fruit_3,0.893836162931371,ControlHighSimilarity
4459,2.74288252555079,control,AM,computer_6.jpg,fruit_3,0.926257695060759,ControlLowSimilarity
4459,0.26742559969131,control,AM,clothes_4.jpg,fruit_3,0.90399593360801,ControlMidSimilarity
4459,2.19278098647091,control,AM,instruments_5.jpg,fruit_3,0.923787399713958,ControlLowSimilarity
4460,11.00931690679,primed,AM,fruit_8.jpg,fruit_10,0.81341774697545,PrimedLowSimilarity
4460,3.52855124757452,primed,AM,fruit_7.jpg,fruit_10,0.724163671716491,PrimedHighSimilarity
4460,7.26893407718227,primed,AM,fruit_5.jpg,fruit_10,0.718557560032309,PrimedHighSimilarity
4460,18.4900825660055,primed,AM,fruit_2.jpg,fruit_10,0.863455433872556,PrimedLowSimilarity
4460,8.76508720902537,primed,AM,fruit_9.jpg,fruit_10,0.808465036768664,PrimedMidSimilarity
4460,8.01701064310382,control,AM,birds_4.jpg,fruit_10,0.999115378997288,ControlLowSimilarity
4460,4.27662781349607,control,AM,flowers_10.jpg,fruit_10,0.978619262210376,ControlHighSimilarity
4460,7.26893407718227,control,AM,computer_6.jpg,fruit_10,0.958381077099577,ControlHighSimilarity
4460,5.77278094533917,control,AM,birds_1.jpg,fruit_10,0.994667772056243,ControlLowSimilarity
4460,5.02470437941762,control,AM,birds_6.jpg,fruit_10,0.98623557677156,ControlMidSimilarity
4461,0.101862211141154,primed,AM,manmade_food_1.jpg,manmade_food_9,0.652323975173297,PrimedHighSimilarity
4461,0.379918517229171,primed,AM,manmade_food_2.jpg,manmade_food_9,0.740771717286692,PrimedLowSimilarity
4461,-0.454250401034878,primed,AM,manmade_food_1.jpg,manmade_food_9,0.652323975173297,PrimedHighSimilarity
4461,0.379918517229171,primed,AM,manmade_food_1.jpg,manmade_food_9,0.652323975173297,PrimedMidSimilarity
4461,0.657974823317187,primed,AM,manmade_food_4.jpg,manmade_food_9,0.745491470748577,PrimedLowSimilarity
4461,-0.732306707122894,control,AM,furniture_1.jpg,manmade_food_9,0.876796141764487,ControlHighSimilarity
4461,0.101862211141154,control,AM,furniture_4.jpg,manmade_food_9,0.883754547712247,ControlMidSimilarity
4461,-0.176194094946862,control,AM,clothes_5.jpg,manmade_food_9,0.858092637764163,ControlHighSimilarity
4461,-0.176194094946862,control,AM,computer_4.jpg,manmade_food_9,0.894097900735877,ControlLowSimilarity
4461,2.04825635375727,control,AM,furniture_10.jpg,manmade_food_9,0.929005355140758,ControlLowSimilarity
4462,2.71642287360136,primed,AM,clothes_7.jpg,clothes_2,0.780704840381193,PrimedHighSimilarity
4462,0.309767520673839,primed,AM,clothes_9.jpg,clothes_2,0.789641915307374,PrimedMidSimilarity
4462,0.309767520673839,primed,AM,clothes_4.jpg,clothes_2,0.733388248506058,PrimedHighSimilarity
4462,0.653575428234914,primed,AM,clothes_8.jpg,clothes_2,0.816337635148407,PrimedLowSimilarity
4462,0.309767520673839,primed,AM,clothes_1.jpg,clothes_2,0.795672755446721,PrimedLowSimilarity
4462,2.71642287360136,control,AM,manmade_food_2.jpg,clothes_2,0.928228204583038,ControlMidSimilarity
4462,0.309767520673839,control,AM,birds_9.jpg,clothes_2,0.946275095156045,ControlLowSimilarity
4462,-0.0340403868872351,control,AM,instruments_5.jpg,clothes_2,0.932900926177582,ControlLowSimilarity
4462,-0.37784829444831,control,AM,computer_2.jpg,clothes_2,0.882271598404969,ControlHighSimilarity
4462,1.68499915091814,control,AM,instruments_8.jpg,clothes_2,0.863057707502924,ControlHighSimilarity
4463,2.16747192819976,primed,AM,fruit_2.jpg,fruit_1,0.757682289881499,PrimedHighSimilarity
4463,0.949248974676242,primed,AM,fruit_8.jpg,fruit_1,0.760474596652366,PrimedHighSimilarity
4463,1.25380471305712,primed,AM,fruit_5.jpg,fruit_1,0.851585913642214,PrimedLowSimilarity
4463,2.16747192819976,primed,AM,fruit_5.jpg,fruit_1,0.851585913642214,PrimedLowSimilarity
4463,1.25380471305712,primed,AM,fruit_6.jpg,fruit_1,0.780845371154444,PrimedMidSimilarity
4463,0.0355817595336076,control,AM,birds_10.jpg,fruit_1,0.91559916762176,ControlMidSimilarity
4463,0.644693236295364,control,AM,instruments_5.jpg,fruit_1,0.91505316852413,ControlHighSimilarity
4463,0.340137497914486,control,AM,insects_10.jpg,fruit_1,0.910016649795332,ControlHighSimilarity
4463,1.25380471305712,control,AM,furniture_2.jpg,fruit_1,0.923006433120143,ControlLowSimilarity
4463,0.340137497914486,control,AM,computer_1.jpg,fruit_1,0.947045042491844,ControlLowSimilarity
4464,1.70670665518136,primed,AM,manmade_food_7.jpg,manmade_food_1,0.682527643019107,PrimedLowSimilarity
4464,0.84910778864744,primed,AM,manmade_food_8.jpg,manmade_food_1,0.657578766522235,PrimedLowSimilarity
4464,0.84910778864744,primed,AM,manmade_food_10.jpg,manmade_food_1,0.623154413911699,PrimedHighSimilarity
4464,1.99257294402599,primed,AM,manmade_food_10.jpg,manmade_food_1,0.623154413911699,PrimedHighSimilarity
4464,1.99257294402599,primed,AM,manmade_food_4.jpg,manmade_food_1,0.63519298878701,PrimedMidSimilarity
4464,0.84910778864744,control,AM,wild_animals_9.jpg,manmade_food_1,0.904220185142834,ControlHighSimilarity
4464,0.563241499802802,control,AM,computer_3.jpg,manmade_food_1,0.947032607483937,ControlLowSimilarity
4464,1.13497407749208,control,AM,instruments_1.jpg,manmade_food_1,0.91393951929815,ControlMidSimilarity
4464,1.42084036633672,control,AM,birds_6.jpg,manmade_food_1,0.933232153029185,ControlLowSimilarity
4464,0.84910778864744,control,AM,clothes_5.jpg,manmade_food_1,0.84982892008794,ControlHighSimilarity
4465,2.3243661078161,primed,AM,manmade_food_3.jpg,manmade_food_6,0.619175455097297,PrimedHighSimilarity
4465,3.26378578324398,primed,AM,manmade_food_4.jpg,manmade_food_6,0.662599257111931,PrimedLowSimilarity
4465,1.85465627010216,primed,AM,manmade_food_10.jpg,manmade_food_6,0.6071649343338,PrimedHighSimilarity
4465,3.26378578324398,primed,AM,manmade_food_3.jpg,manmade_food_6,0.619175455097297,PrimedMidSimilarity
4465,2.3243661078161,primed,AM,manmade_food_3.jpg,manmade_food_6,0.619175455097297,PrimedLowSimilarity
4465,1.85465627010216,control,AM,fruit_6.jpg,manmade_food_6,0.865786212287665,ControlHighSimilarity
4465,1.85465627010216,control,AM,clothes_7.jpg,manmade_food_6,0.927600920511969,ControlLowSimilarity
4465,2.3243661078161,control,AM,clothes_6.jpg,manmade_food_6,0.820160491674219,ControlHighSimilarity
4465,2.3243661078161,control,AM,computer_9.jpg,manmade_food_6,0.932075511587437,ControlLowSimilarity
4465,2.3243661078161,control,AM,furniture_9.jpg,manmade_food_6,0.894517619818733,ControlMidSimilarity
4468,-0.569505022984548,primed,AM,manmade_food_7.jpg,manmade_food_1,0.682527643019107,PrimedLowSimilarity
4468,0.998652210424377,primed,AM,manmade_food_8.jpg,manmade_food_1,0.657578766522235,PrimedLowSimilarity
4468,-0.569505022984548,primed,AM,manmade_food_10.jpg,manmade_food_1,0.623154413911699,PrimedHighSimilarity
4468,-0.569505022984548,primed,AM,manmade_food_10.jpg,manmade_food_1,0.623154413911699,PrimedHighSimilarity
4468,0.0577578703790219,primed,AM,manmade_food_4.jpg,manmade_food_1,0.63519298878701,PrimedMidSimilarity
4468,1.93954655046973,control,AM,wild_animals_9.jpg,manmade_food_1,0.904220185142834,ControlHighSimilarity
4468,0.371389317060807,control,AM,computer_3.jpg,manmade_food_1,0.947032607483937,ControlLowSimilarity
4468,0.998652210424377,control,AM,instruments_1.jpg,manmade_food_1,0.91393951929815,ControlMidSimilarity
4468,0.685020763742592,control,AM,birds_6.jpg,manmade_food_1,0.933232153029185,ControlLowSimilarity
4468,1.31228365710616,control,AM,clothes_5.jpg,manmade_food_1,0.84982892008794,ControlHighSimilarity
